booking_jurisdiction,regulator,amount,currency,channel,product_type,swift_mt,ordering_institution_bic,beneficiary_institution_bic,swift_f50_present,swift_f59_present,swift_f70_purpose,swift_f71_charges,travel_rule_complete,fx_indicator,fx_base_ccy,fx_quote_ccy,fx_applied_rate,fx_market_rate,fx_spread_bps,fx_counterparty,customer_type,customer_risk_rating,customer_is_pep,kyc_last_completed,kyc_due_date,edd_required,edd_performed,sow_documented,purpose_code,is_advised,product_complex,client_risk_profile,suitability_assessed,suitability_result,product_has_va_exposure,va_disclosure_provided,cash_id_verified,daily_cash_total_customer,daily_cash_txn_count,sanctions_screening,is_suspicious,suspicion_confidence,flagged
2,2,4941.79,3,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,376,358,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.014157703,0
1,1,166468.49,6,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,True,673,633,True,True,True,6,False,True,1,True,0,False,True,True,0.0,1,0,0,0.0030098327,0
0,0,20000.0,0,1,0,0,93,75,True,True,125,1,True,True,1,6,1.391819,1.391123,5,113,1,2,False,313,274,False,True,True,3,False,False,1,True,0,False,True,False,0.0,1,1,0,0.002761093,0
2,2,2759470.6,4,3,3,2,165,165,True,True,165,3,True,True,7,0,1.906398,1.896913,50,139,0,0,False,179,184,True,True,True,7,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0072144247,0
0,0,1612891.69,3,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,709,727,False,True,True,8,False,True,2,True,0,False,True,True,0.0,1,0,0,0.00018591741,0
2,2,171254.34,6,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,60,761,False,True,True,2,False,True,2,True,0,True,True,True,0.0,1,1,0,0.012852951,0
0,0,20244.34,6,6,5,0,90,150,True,True,54,2,True,True,4,7,0.836875,0.833541,40,8,2,0,False,770,770,True,True,True,4,False,False,1,True,0,False,True,True,0.0,1,1,0,0.005556932,0
1,1,7794.2,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,110,122,False,True,True,7,False,False,2,True,0,False,True,True,7794.2,1,0,0,0.0022479221,0
2,2,279319.79,1,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,456,378,False,True,True,4,False,True,0,True,0,False,True,True,0.0,1,1,0,0.0014106936,0
1,1,731306.26,6,5,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,664,11,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.007904726,0
2,2,67267.85,3,1,5,0,136,149,True,True,160,2,True,False,8,8,0.0,0.0,0,149,1,2,False,347,354,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0046134465,0
2,2,9744.79,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,210,185,False,True,True,2,False,False,2,True,0,False,True,True,9744.79,1,0,0,0.007656736,0
1,1,468905.09,2,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,805,824,True,False,True,1,True,True,1,True,0,False,True,True,0.0,1,0,0,0.025719937,0
1,1,224364.1,6,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,219,219,True,True,True,5,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0037800616,0
1,1,30369.87,5,2,5,1,73,1,True,True,68,2,True,True,5,7,1.882163,1.881222,5,7,2,1,False,643,644,False,True,True,5,False,False,0,True,0,False,True,True,0.0,1,1,0,0.018474687,0
1,1,87970.85,5,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,218,227,False,True,True,1,True,True,0,True,0,False,True,True,0.0,1,1,0,0.003397224,0
1,1,891679.04,1,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,586,309,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.00018814944,0
2,2,1272542.77,3,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,37,736,False,True,True,3,False,True,2,True,0,True,True,True,0.0,1,1,0,0.0008418851,0
0,0,1518111.79,6,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,309,582,False,True,True,7,False,True,0,True,0,False,True,True,0.0,1,1,0,0.0006555189,0
1,1,1953314.73,6,2,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,476,492,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0024928155,0
2,2,1399759.66,4,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,83,58,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0070391786,0
0,0,11321.97,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,183,46,False,True,True,5,False,False,0,True,0,False,True,True,11321.97,1,1,0,0.012785805,0
1,1,9315.19,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,226,204,False,True,True,2,False,False,2,True,0,False,True,True,9315.19,1,1,0,0.0032161984,0
1,1,102514.39,7,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,430,448,False,True,True,4,True,True,1,False,0,False,True,True,0.0,1,1,0,0.0345214,0
1,1,106391.91,0,6,5,1,71,78,True,True,104,1,True,False,8,8,0.0,0.0,0,149,1,0,True,50,821,True,True,True,6,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0074269422,0
0,0,32191.65,3,5,5,1,92,65,True,True,70,0,True,False,8,8,0.0,0.0,0,149,1,0,False,128,101,True,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0029395868,0
1,1,2217835.42,3,2,3,2,165,165,True,True,165,3,True,True,2,7,1.19437,1.079147,1067,67,2,2,False,501,517,False,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,0,0.04121991,0
0,0,990733.61,7,2,3,2,165,165,True,True,165,3,True,True,4,6,1.637945,1.633046,30,94,1,2,False,13,544,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,1,0,0.027528254,0
2,2,70403.36,7,1,5,0,83,59,True,True,106,1,True,False,8,8,0.0,0.0,0,149,2,1,False,573,578,False,True,True,5,False,False,0,True,0,False,True,True,0.0,1,1,0,0.021579372,0
1,1,3088.76,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,462,478,True,True,True,3,False,False,2,True,0,False,True,True,3088.76,1,1,0,0.0016512083,0
2,2,255270.06,6,4,5,0,69,121,True,True,71,2,True,True,3,0,1.746838,1.745093,10,53,2,1,False,807,802,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.017701268,0
0,0,501795.06,4,5,3,2,165,165,True,True,165,3,True,True,6,3,1.292145,1.194752,815,75,0,2,False,580,612,False,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.006839112,0
1,1,85036.21,7,4,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,16,547,False,True,True,6,True,False,2,True,0,False,True,True,0.0,1,1,0,0.033898074,0
2,2,373380.57,6,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,True,703,728,True,True,True,6,False,True,0,True,0,False,True,True,0.0,1,0,0,0.0109600425,0
0,0,2358731.04,0,5,3,2,165,165,True,True,165,3,True,True,1,5,0.51581,0.514524,25,65,0,1,True,691,17,True,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0007921789,0
0,0,2180495.56,1,1,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,538,563,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0043101897,0
1,1,405791.08,6,3,3,2,165,165,True,True,165,3,True,True,7,4,1.60295,1.598953,25,93,0,1,False,17,548,False,True,True,5,False,False,2,True,0,False,True,True,0.0,1,1,0,0.013932972,0
2,2,13961.31,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,712,621,False,True,True,6,False,False,2,True,0,False,True,True,13961.31,1,1,1,0.90120375,1
0,0,88918.87,5,3,5,0,0,89,True,True,92,2,True,False,8,8,0.0,0.0,0,149,0,2,False,692,714,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0057361177,0
1,1,1488038.94,2,2,5,0,163,25,True,True,155,1,True,True,3,6,0.545826,0.544737,20,40,0,1,False,613,593,False,True,True,6,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0047225943,0
1,1,5332178.48,1,3,5,0,87,74,True,True,103,2,False,False,8,8,0.0,0.0,0,149,2,2,False,193,201,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,0,0,0.004886268,0
1,1,17737.6,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,579,303,False,True,True,4,False,False,1,True,0,False,True,True,17737.6,1,0,0,0.0033592945,0
0,0,15728.66,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,634,499,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,0,0,0.00071479124,0
2,2,16315.33,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,281,198,False,True,True,5,False,False,1,True,0,False,True,True,28605.09,4,1,1,0.81323135,1
1,1,198920.57,3,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,441,458,False,True,True,3,True,False,1,True,0,False,True,True,0.0,1,0,0,0.011241333,0
1,1,54459.45,4,4,5,0,65,109,True,False,26,2,False,False,8,8,0.0,0.0,0,149,2,1,False,418,408,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.02162895,0
0,0,20000.0,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,699,723,False,True,True,2,False,False,1,True,0,False,True,False,0.0,1,1,0,0.040211167,0
2,2,230921.12,5,6,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,1,1,False,483,501,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,0,0,0.006952043,0
2,2,15270.72,3,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,22,552,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,0,1,0.8578482,1
1,1,3526.63,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,121,806,False,True,True,4,False,False,2,True,0,False,True,False,3526.63,1,1,0,0.001181709,0
0,0,307582.0,2,6,5,0,76,93,True,True,38,2,True,False,8,8,0.0,0.0,0,149,1,1,False,411,432,False,True,True,5,False,False,0,True,0,False,True,True,0.0,1,1,0,0.010427723,0
0,0,20000.0,0,5,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,427,419,False,True,True,1,False,False,2,True,0,False,True,False,0.0,1,1,0,0.014617305,0
0,0,2086384.61,6,5,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,85,87,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.010871391,0
0,0,2910567.63,6,3,3,2,165,165,True,True,165,3,True,True,0,1,0.787508,0.786721,10,92,1,1,False,66,41,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0008374789,0
2,2,491591.94,2,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,296,674,False,True,True,6,False,True,2,True,0,False,True,True,0.0,1,0,0,0.022380456,0
2,2,9275.65,3,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,796,814,False,True,True,0,False,False,1,True,0,False,True,True,9275.65,1,1,0,0.0029961201,0
2,2,5905.1,7,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,96,76,True,True,True,5,False,True,1,True,0,False,True,True,0.0,1,0,0,0.022243373,0
1,1,243800.49,7,1,5,1,68,155,True,False,75,2,False,True,2,1,1.965403,1.96148,20,79,1,1,False,471,485,False,True,True,5,False,False,0,True,0,False,True,True,0.0,1,0,0,0.002294161,0
2,2,937153.98,6,3,3,2,165,165,True,True,165,3,True,True,3,4,0.264167,0.262853,50,66,1,2,False,612,562,False,True,True,8,False,False,0,True,0,False,True,True,0.0,1,1,0,0.00071768736,0
0,0,272282.4,2,1,3,2,165,165,True,True,165,3,True,True,1,6,1.494326,1.493579,5,132,2,1,False,514,532,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0015343073,0
1,1,105178.35,6,4,5,0,97,123,True,True,15,0,True,False,8,8,0.0,0.0,0,149,1,1,False,94,102,False,True,True,3,False,False,2,True,0,False,True,True,0.0,1,0,1,0.8297318,1
0,0,125117.08,6,1,5,0,52,152,True,True,28,1,True,False,8,8,0.0,0.0,0,149,1,1,False,725,744,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.016929636,0
2,2,158347.79,5,3,5,1,75,91,True,False,0,2,False,False,8,8,0.0,0.0,0,149,2,2,False,563,596,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0019222175,0
1,1,5309.64,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,258,237,False,True,True,6,False,False,0,True,0,False,True,True,5309.64,1,1,0,0.03725109,0
0,0,230876.08,6,2,5,1,135,66,True,True,94,1,True,False,8,8,0.0,0.0,0,149,0,1,True,766,794,True,True,True,6,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0062239463,0
1,1,459716.37,7,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,127,137,False,True,True,8,False,True,0,True,0,False,True,True,0.0,1,0,0,0.01224541,0
1,1,491925.49,7,1,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,197,175,False,True,True,8,False,True,1,True,0,False,True,True,0.0,1,0,0,0.005516008,0
0,0,515846.2,7,2,3,2,165,165,True,True,165,3,True,True,3,4,0.417536,0.409349,200,123,1,1,False,782,807,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,0,0,0.029047206,0
1,1,1132652.56,6,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,519,537,False,True,True,7,True,True,1,True,0,False,True,True,0.0,1,0,0,0.0006226766,0
0,0,20000.0,0,5,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,431,423,False,True,True,3,False,True,0,True,0,False,True,False,0.0,1,1,0,0.021641547,0
2,2,1171414.79,5,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,True,753,781,True,True,True,0,False,True,2,True,0,False,True,True,0.0,1,0,0,0.009787951,0
2,2,230959.18,2,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,667,693,False,True,True,1,False,True,0,True,0,False,True,True,0.0,1,0,0,0.00041903547,0
2,2,899458.85,5,4,5,0,165,165,True,True,165,3,False,True,4,0,0.817821,0.813752,50,81,2,2,False,336,343,False,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.00053422136,0
1,1,20101.4,2,5,5,1,144,159,True,True,86,0,True,False,8,8,0.0,0.0,0,149,1,1,False,367,383,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0037963018,0
1,1,10462.33,0,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,12,677,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,0,1,0.877931,1
1,1,1823.34,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,212,217,False,True,True,6,False,False,0,True,0,False,True,True,1823.34,1,0,0,0.0019194301,0
0,0,54342.88,0,5,5,1,57,71,True,True,4,0,True,False,8,8,0.0,0.0,0,149,0,1,False,561,591,False,True,True,6,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0023357302,0
0,0,14786.05,1,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,413,402,False,True,True,3,False,False,1,True,0,False,True,True,14786.05,1,1,1,0.8633994,1
2,2,253852.24,7,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,633,498,False,True,True,0,False,True,1,True,0,False,True,True,0.0,1,1,0,0.020230375,0
0,0,150846.86,7,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,804,823,False,True,True,5,False,False,2,True,0,False,True,True,0.0,1,1,1,0.181581,0
1,1,14906.31,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,3,670,False,True,True,5,False,False,0,True,0,False,True,True,14906.31,1,0,0,0.089461535,0
0,0,20000.0,0,3,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,515,511,False,True,True,4,False,False,1,True,0,False,True,False,0.0,1,0,0,0.00086971914,0
2,2,296881.38,5,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,724,718,False,True,True,5,False,True,0,True,0,False,True,True,0.0,1,0,0,0.006193366,0
2,2,101986.1,6,1,5,1,148,44,True,True,159,2,True,True,4,7,1.310244,1.126268,1633,4,0,1,False,164,141,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,0,0,0.03703715,0
2,2,227489.84,7,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,369,335,False,True,True,8,False,True,2,True,0,False,True,True,0.0,1,0,0,0.00090212165,0
0,0,134114.83,3,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,14,656,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,1,0.88603145,1
1,1,1819244.62,1,5,5,0,165,165,False,True,165,3,True,True,1,4,2.009401,1.999404,50,77,0,1,False,116,129,False,True,True,8,False,False,0,True,0,False,True,True,0.0,1,0,0,0.031630594,0
1,1,9297.23,5,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,344,325,False,True,True,5,False,False,0,True,0,False,True,True,9297.23,1,0,0,0.0036971204,0
2,2,259030.6,7,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,435,357,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,1,1,0.0036828874,0
2,2,17207.54,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,615,594,False,True,True,6,False,False,0,True,0,False,True,False,17207.54,1,0,0,0.012227601,0
2,2,295048.81,0,4,5,0,133,13,True,True,6,2,True,True,2,3,0.838929,0.83851,5,89,2,1,False,114,128,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.054889753,0
1,1,425986.19,3,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,415,435,False,True,True,8,False,True,1,True,0,True,True,True,0.0,1,1,0,0.009864767,0
2,2,5147.05,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,185,191,False,True,True,4,False,False,2,True,0,False,True,True,5147.05,1,1,0,0.00809373,0
0,0,5466.47,4,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,356,338,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,0,1,0.0013566769,0
2,2,1691658.58,2,1,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,346,328,False,True,True,6,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0012291635,0
1,1,1085009.95,5,4,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,621,516,False,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0047264867,0
1,1,1282701.1,1,5,5,0,165,165,False,True,165,3,True,True,1,4,1.650342,1.649517,5,140,0,1,False,166,147,False,True,True,1,False,False,1,True,0,False,True,True,0.0,1,1,1,0.8513544,1
0,0,754881.3,5,3,5,0,41,8,True,True,148,1,True,True,2,4,0.415655,0.415447,5,51,2,1,False,364,377,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0058524543,0
0,0,745688.87,7,6,5,1,128,27,True,True,161,1,True,True,6,0,0.41145,0.410424,25,137,1,2,False,585,309,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0037022827,0
2,2,277257.73,0,5,5,0,63,88,True,True,108,0,False,False,8,8,0.0,0.0,0,149,2,1,False,470,352,False,True,True,6,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0030208863,0
2,2,5612.75,4,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,141,89,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,1,0.8129525,1
2,2,5918.31,6,4,5,1,20,104,True,True,21,1,True,True,7,1,2.002758,1.999758,15,117,2,0,False,342,351,True,True,True,4,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0014485277,0
1,1,2654393.53,1,5,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,79,81,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0056254216,0
0,0,20000.0,0,3,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,152,158,False,True,True,6,False,False,1,True,0,False,True,False,0.0,1,1,0,0.0009860176,0
1,1,1477123.94,3,2,3,2,165,165,True,True,165,3,True,True,5,0,1.088869,1.087781,10,95,0,2,False,320,330,False,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.018242279,0
0,0,20000.0,0,4,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,524,545,False,True,True,1,False,False,2,True,0,False,True,False,0.0,1,0,0,0.0052382774,0
2,2,107185.49,6,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,0,False,100,112,True,True,True,0,False,True,0,True,0,False,True,True,0.0,1,1,0,0.0019695451,0
0,0,1106248.69,1,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,37,736,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,1,0,0.003755312,0
0,0,1959749.21,4,3,3,2,165,165,True,True,165,3,True,True,3,6,1.725833,1.717247,50,31,0,2,False,467,452,False,True,True,3,False,False,2,True,0,False,True,True,0.0,1,0,0,0.01382685,0
0,0,10499.77,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,661,632,False,True,True,0,False,False,1,True,0,False,True,True,10499.77,1,0,0,0.0024634183,0
0,0,1256217.59,1,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,403,417,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.007604725,0
2,2,1441552.12,3,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,True,410,430,True,True,True,4,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0063855583,0
0,0,125315.01,4,2,5,1,158,130,True,True,35,1,True,True,2,4,0.871294,0.869555,20,91,0,0,False,423,441,True,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,1,0.012694481,0
2,2,274414.78,6,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,145,134,False,True,True,6,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0052245897,0
2,2,322478.27,6,4,3,2,165,165,True,True,165,3,True,True,1,5,1.680359,1.67868,10,57,1,2,False,511,506,False,True,True,4,False,False,1,True,0,False,True,True,0.0,1,1,0,0.011964215,0
0,0,1801945.94,3,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,509,528,False,True,True,5,False,False,0,True,0,True,True,True,0.0,1,1,0,0.0008818069,0
0,0,76050.64,2,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,700,308,False,True,True,6,False,False,2,True,0,False,True,True,0.0,1,1,0,0.01805651,0
0,0,2991.88,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,177,179,True,True,True,3,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0005760333,0
2,2,15222.9,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,522,543,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,0,0,0.013972085,0
0,0,353900.37,5,1,5,0,3,145,True,True,143,0,False,False,8,8,0.0,0.0,0,149,1,1,False,652,658,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0018406406,0
2,2,2086053.91,6,5,3,2,165,165,True,True,165,3,True,True,1,2,1.534369,1.532836,10,70,2,2,True,371,365,True,True,True,5,False,False,0,True,0,False,True,True,0.0,1,0,0,0.012205281,0
2,2,266172.58,6,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,549,569,False,True,True,0,False,True,2,True,0,False,True,True,0.0,1,1,1,0.8245132,1
1,1,977168.96,7,5,5,0,165,165,False,True,165,3,True,True,6,2,1.71218,1.70791,25,23,2,2,False,756,740,False,True,True,0,False,False,2,True,0,False,True,True,0.0,1,0,0,0.050744846,0
2,2,50232.2,7,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,305,312,False,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,0,0.043487083,0
2,2,10196.6,7,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,0,1,False,491,508,False,True,True,3,False,False,0,True,0,False,True,True,17475.59,3,0,0,0.0025756143,0
1,1,1114010.93,2,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,147,135,True,True,True,4,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0090571,0
1,1,6458.22,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,165,122,False,True,True,0,False,False,2,True,0,False,True,True,6458.22,1,1,0,0.001588281,0
0,0,13326.11,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,664,11,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0029142061,0
2,2,327128.12,7,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,626,494,False,True,True,8,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0054925033,0
0,0,1969861.74,4,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,682,686,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0019296859,0
1,1,1080987.18,7,2,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,644,671,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.00026480478,0
0,0,1767.67,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,155,51,False,True,True,7,False,False,2,True,0,False,True,True,1767.67,1,1,0,0.01023772,0
2,2,153045.22,4,4,5,1,51,126,True,True,101,1,True,True,0,3,0.900962,0.899164,20,116,1,0,False,229,211,True,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0017647317,0
